agent_id,canonical_name,display_name,surface,domain,family,area,subarea,specialty,subspecialty,function,short_mission,agent_type,coordination_level,reports_to,coordinates,activation_mode,availability,risk_level,data_access_class,tool_access_class,memory_scope,human_escalation,prompt_status,implementation_status,historical_mapping,lifecycle_status,version,notes
"AG-DEV-0871","development.prompts_memory_rag_evaluation.data_quality.design.architecture_design","Design: Data Quality — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","data_quality","AI Engineering","Prompts Memory Rag Evaluation","Data Quality","","design","Designs Data Quality for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0872","development.prompts_memory_rag_evaluation.research_orchestration.design.architecture_design","Design: Research Orchestration — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","research_orchestration","AI Engineering","Prompts Memory Rag Evaluation","Research Orchestration","","design","Designs Research Orchestration for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0873","development.prompts_memory_rag_evaluation.context_optimization.design.architecture_design","Design: Context Optimization — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","context_optimization","AI Engineering","Prompts Memory Rag Evaluation","Context Optimization","","design","Designs Context Optimization for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","DESIGNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0874","development.prompts_memory_rag_evaluation.prompt_engineering.engineer.architecture_design","Engineering: Prompt Engineering — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","prompt_engineering","AI Engineering","Prompts Memory Rag Evaluation","Prompt Engineering","","engineer","Engineers Prompt Engineering for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0875","development.prompts_memory_rag_evaluation.promptops.engineer.architecture_design","Engineering: PromptOps — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","promptops","AI Engineering","Prompts Memory Rag Evaluation","PromptOps","","engineer","Engineers PromptOps for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0876","development.prompts_memory_rag_evaluation.federated_memory.engineer.architecture_design","Engineering: Federated Memory — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","federated_memory","AI Engineering","Prompts Memory Rag Evaluation","Federated Memory","","engineer","Engineers Federated Memory for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0877","development.prompts_memory_rag_evaluation.rag.engineer.architecture_design","Engineering: RAG — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","rag","AI Engineering","Prompts Memory Rag Evaluation","RAG","","engineer","Engineers RAG for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0878","development.prompts_memory_rag_evaluation.embedding_evaluation.engineer.architecture_design","Engineering: Embedding Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","embedding_evaluation","AI Engineering","Prompts Memory Rag Evaluation","Embedding Evaluation","","engineer","Engineers Embedding Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0879","development.prompts_memory_rag_evaluation.llm_evaluation.engineer.architecture_design","Engineering: LLM Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","llm_evaluation","AI Engineering","Prompts Memory Rag Evaluation","LLM Evaluation","","engineer","Engineers LLM Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0880","development.prompts_memory_rag_evaluation.data_quality.engineer.architecture_design","Engineering: Data Quality — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","data_quality","AI Engineering","Prompts Memory Rag Evaluation","Data Quality","","engineer","Engineers Data Quality for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0881","development.prompts_memory_rag_evaluation.research_orchestration.engineer.architecture_design","Engineering: Research Orchestration — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","research_orchestration","AI Engineering","Prompts Memory Rag Evaluation","Research Orchestration","","engineer","Engineers Research Orchestration for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0882","development.prompts_memory_rag_evaluation.context_optimization.engineer.architecture_design","Engineering: Context Optimization — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","context_optimization","AI Engineering","Prompts Memory Rag Evaluation","Context Optimization","","engineer","Engineers Context Optimization for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ENGINEER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0883","development.prompts_memory_rag_evaluation.prompt_engineering.validate.architecture_design","Validation: Prompt Engineering — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","prompt_engineering","AI Engineering","Prompts Memory Rag Evaluation","Prompt Engineering","","validate","Validates Prompt Engineering for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0884","development.prompts_memory_rag_evaluation.promptops.validate.architecture_design","Validation: PromptOps — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","promptops","AI Engineering","Prompts Memory Rag Evaluation","PromptOps","","validate","Validates PromptOps for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0885","development.prompts_memory_rag_evaluation.federated_memory.validate.architecture_design","Validation: Federated Memory — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","federated_memory","AI Engineering","Prompts Memory Rag Evaluation","Federated Memory","","validate","Validates Federated Memory for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0886","development.prompts_memory_rag_evaluation.rag.validate.architecture_design","Validation: RAG — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","rag","AI Engineering","Prompts Memory Rag Evaluation","RAG","","validate","Validates RAG for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0887","development.prompts_memory_rag_evaluation.embedding_evaluation.validate.architecture_design","Validation: Embedding Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","embedding_evaluation","AI Engineering","Prompts Memory Rag Evaluation","Embedding Evaluation","","validate","Validates Embedding Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0888","development.prompts_memory_rag_evaluation.llm_evaluation.validate.architecture_design","Validation: LLM Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","llm_evaluation","AI Engineering","Prompts Memory Rag Evaluation","LLM Evaluation","","validate","Validates LLM Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0889","development.prompts_memory_rag_evaluation.data_quality.validate.architecture_design","Validation: Data Quality — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","data_quality","AI Engineering","Prompts Memory Rag Evaluation","Data Quality","","validate","Validates Data Quality for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0890","development.prompts_memory_rag_evaluation.research_orchestration.validate.architecture_design","Validation: Research Orchestration — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","research_orchestration","AI Engineering","Prompts Memory Rag Evaluation","Research Orchestration","","validate","Validates Research Orchestration for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0891","development.prompts_memory_rag_evaluation.context_optimization.validate.architecture_design","Validation: Context Optimization — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","context_optimization","AI Engineering","Prompts Memory Rag Evaluation","Context Optimization","","validate","Validates Context Optimization for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","QUALITY_AGENT","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0892","development.prompts_memory_rag_evaluation.prompt_engineering.audit.architecture_design","Audit: Prompt Engineering — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","prompt_engineering","AI Engineering","Prompts Memory Rag Evaluation","Prompt Engineering","","audit","Audits Prompt Engineering for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0893","development.prompts_memory_rag_evaluation.promptops.audit.architecture_design","Audit: PromptOps — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","promptops","AI Engineering","Prompts Memory Rag Evaluation","PromptOps","","audit","Audits PromptOps for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0894","development.prompts_memory_rag_evaluation.federated_memory.audit.architecture_design","Audit: Federated Memory — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","federated_memory","AI Engineering","Prompts Memory Rag Evaluation","Federated Memory","","audit","Audits Federated Memory for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0895","development.prompts_memory_rag_evaluation.rag.audit.architecture_design","Audit: RAG — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","rag","AI Engineering","Prompts Memory Rag Evaluation","RAG","","audit","Audits RAG for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0896","development.prompts_memory_rag_evaluation.embedding_evaluation.audit.architecture_design","Audit: Embedding Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","embedding_evaluation","AI Engineering","Prompts Memory Rag Evaluation","Embedding Evaluation","","audit","Audits Embedding Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0897","development.prompts_memory_rag_evaluation.llm_evaluation.audit.architecture_design","Audit: LLM Evaluation — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","llm_evaluation","AI Engineering","Prompts Memory Rag Evaluation","LLM Evaluation","","audit","Audits LLM Evaluation for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0898","development.prompts_memory_rag_evaluation.data_quality.audit.architecture_design","Audit: Data Quality — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","data_quality","AI Engineering","Prompts Memory Rag Evaluation","Data Quality","","audit","Audits Data Quality for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0899","development.prompts_memory_rag_evaluation.research_orchestration.audit.architecture_design","Audit: Research Orchestration — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","research_orchestration","AI Engineering","Prompts Memory Rag Evaluation","Research Orchestration","","audit","Audits Research Orchestration for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0900","development.prompts_memory_rag_evaluation.context_optimization.audit.architecture_design","Audit: Context Optimization — Prompts Memory Rag Evaluation / Architecture Design","DEVELOPMENT","prompts_memory_rag_evaluation","context_optimization","AI Engineering","Prompts Memory Rag Evaluation","Context Optimization","","audit","Audits Context Optimization for Architecture Design within Prompts Memory Rag Evaluation, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","AUDITOR","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0811","","SCHEDULED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","READ_ONLY_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0901","development.testing_qa.unit_testing.coordinate.architecture_design","Testing Qa Coordinator","DEVELOPMENT","testing_qa","unit_testing","Quality Engineering","Testing Qa","Unit Testing","","coordinate_domain","Coordinates Testing Qa coverage, bounded specialist handoffs, risk review, quality evidence, and escalation within the DEVELOPMENT surface.","DOMAIN_COORDINATOR","DOMAIN","AG-DEV-0001","AG-DEV-0902;AG-DEV-0903;AG-DEV-0904;AG-DEV-0905;AG-DEV-0906;AG-DEV-0907;AG-DEV-0908;AG-DEV-0909;AG-DEV-0910;AG-DEV-0911;AG-DEV-0912;AG-DEV-0913;AG-DEV-0914;AG-DEV-0915;AG-DEV-0916;AG-DEV-0917;AG-DEV-0918;AG-DEV-0919;AG-DEV-0920;AG-DEV-0921;AG-DEV-0922;AG-DEV-0923;AG-DEV-0924;AG-DEV-0925;AG-DEV-0926;AG-DEV-0927;AG-DEV-0928;AG-DEV-0929;AG-DEV-0930;AG-DEV-0931;AG-DEV-0932;AG-DEV-0933;AG-DEV-0934;AG-DEV-0935;AG-DEV-0936;AG-DEV-0937;AG-DEV-0938;AG-DEV-0939;AG-DEV-0940;AG-DEV-0941;AG-DEV-0942;AG-DEV-0943;AG-DEV-0944;AG-DEV-0945;AG-DEV-0946;AG-DEV-0947;AG-DEV-0948;AG-DEV-0949;AG-DEV-0950;AG-DEV-0951;AG-DEV-0952;AG-DEV-0953;AG-DEV-0954;AG-DEV-0955;AG-DEV-0956;AG-DEV-0957;AG-DEV-0958;AG-DEV-0959;AG-DEV-0960;AG-DEV-0961;AG-DEV-0962;AG-DEV-0963;AG-DEV-0964;AG-DEV-0965;AG-DEV-0966;AG-DEV-0967;AG-DEV-0968;AG-DEV-0969;AG-DEV-0970;AG-DEV-0971;AG-DEV-0972;AG-DEV-0973;AG-DEV-0974;AG-DEV-0975;AG-DEV-0976;AG-DEV-0977;AG-DEV-0978;AG-DEV-0979;AG-DEV-0980","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","SURFACE_MEMORY","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
"AG-DEV-0902","development.testing_qa.integration_testing.coordinate.architecture_design","Coordination: Integration Testing — Testing Qa / Architecture Design","DEVELOPMENT","testing_qa","integration_testing","Quality Engineering","Testing Qa","Integration Testing","","coordinate","Coordinates Integration Testing for Architecture Design within Testing Qa, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","PLANNER","INDIVIDUAL_CONTRIBUTOR","AG-DEV-0901","","COORDINATOR_SELECTED","NOT_AVAILABLE","MODERATE","NO_USER_DATA","NO_TOOLS","EPHEMERAL_TASK","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
